Series Name,Series Code,Country Name,Country Code,2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Mozambique,MOZ,33.3404532645595,34.6331153020155,35.9385123672753,37.257486002339
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Myanmar,MMR,73.6368737740023,74.1054938787639,74.1301579655436,74.156188318795
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Namibia,NAM,37.3147816708838,37.6969593429633,38.0587226800855,38.4005446833098
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Nauru,NRU,69.9202204676336,70.2704718524126,70.6207080919845,70.9709291863493
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Nepal,NPL,72.4985122908231,75.8233419830013,79.1866571655946,82.5877911140468
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Netherlands,NLD,97.6857903463505,97.6777500278997,97.6702396117146,97.6632296431228
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,New Caledonia,NCL,100,100,100,100
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,New Zealand,NZL,100,99.9999956407702,100,99.999999971682
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Nicaragua,NIC,..,..,..,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Niger,NER,14.5380631441061,14.973899415173,15.4185833482363,15.8722896113192
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Nigeria,NGA,44.3511472247714,45.4491559568794,46.5706755484283,47.7155813553496
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,North America,NAC,99.5641418275257,99.5392810825964,99.5227709227086,99.5059692103365
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,North Macedonia,MKD,98.4277706026568,98.9748195551065,98.98180306954,98.9894017609484
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Northern Mariana Islands,MNP,99.2362866028457,99.4974327439361,99.7585788850266,99.7585788850266
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Norway,NOR,98.0510810985992,98.0500277378087,98.0490073611327,98.0480105181421
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Not classified,INX,..,..,..,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,OECD members,OED,98.4192852911496,98.5001636566517,98.5736872793561,98.6306218250485
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Oman,OMN,99.320248468501,99.3204402699812,99.3206203708609,99.3207794038753
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Other small states,OSS,82.5521903315343,83.1944527523224,83.7976051891126,84.3381897826745
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Pacific island small states,PSS,68.5207139691398,67.3613351200715,67.0579561902119,66.7578537588005
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Pakistan,PAK,67.9433820948755,69.8533376726557,71.7686736729802,71.8243245387853
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Palau,PLW,98.5405897338691,98.7826866864938,99.0185052265638,99.0217636084131
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Panama,PAN,84.3402384762944,85.5096832210543,86.6851526856535,87.8666162534578
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Papua New Guinea,PNG,22.169086312378,22.5229636359759,22.8753163799614,23.2257913219562
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Paraguay,PRY,92.4079453626308,93.3920477799252,94.2434679233291,95.2491802778514
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Peru,PER,76.6882865431078,77.2143581209312,77.7372734420618,78.2571577701354
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Philippines,PHL,82.5280655331601,83.6784077055498,84.8329995746262,85.991294396015
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Poland,POL,98.9575085375078,98.9573598717452,98.9570843478037,98.9566925447355
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Portugal,PRT,99.6529221881304,99.6623109186367,99.6612544387821,99.6602104639564
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Post-demographic dividend,PST,99.1971954226979,99.1996682803915,99.221738738143,99.230485151288
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Pre-demographic dividend,PRE,37.8962258203616,38.7640566423145,39.7489874949004,40.2008310527972
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Puerto Rico (US),PRI,100,100,100,100
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Qatar,QAT,99.9365456058699,99.9365453448301,99.936545083788,99.936545083788
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Romania,ROU,87.7922191507809,88.6956428751098,89.6004899502368,90.505532492932
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Russian Federation,RUS,89.7409453652069,90.3506542509722,90.9663797021895,91.5886930920727
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Rwanda,RWA,75.8419280137536,77.3571126484404,78.8594683891809,80.3475631851087
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Samoa,WSM,96.0821241161349,96.3448273060741,96.5989544610645,96.8487142072358
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,San Marino,SMR,100,100,100,100
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Sao Tome and Principe,STP,47.1080132831109,48.4573502739393,48.5350542796998,48.6086612768342
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Saudi Arabia,SAU,97.5871417429561,97.5922328659359,97.5973210358859,97.6024090977173
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Senegal,SEN,58.276399086684,59.3441523766207,60.407587055533,61.4661335345473
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Serbia,SRB,97.9188486059038,97.9231088276216,97.9283883905418,97.9347704722446
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Seychelles,SYC,98.8969906145227,98.8985665517452,99.7,99.7
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Sierra Leone,SLE,21.0167123808123,21.9564987659226,22.9191878036943,23.9048711595784
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Singapore,SGP,100,100,100,100
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Slovak Republic,SVK,97.5326284865492,97.5341310938748,97.5363631509113,97.5393256080188
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Slovenia,SVN,98.3645255759469,98.3111577508786,98.3111577508786,98.3111577508786
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Small states,SST,82.4346093369201,82.8024905965433,83.1838815999226,83.4872113177227
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Solomon Islands,SLB,33.2293129783629,33.9057348441726,34.1549727598984,34.4025678319385
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,"Somalia, Fed. Rep.",SOM,40.2756265135548,41.3196817201459,42.3649691614571,43.4108945004739
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,South Africa,ZAF,74.917857781457,75.5483071505453,76.169562634684,76.7816295496925
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,South Asia,SAS,71.0904539364477,73.8613386084937,76.62490024242,79.3799594227935
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,South Asia (IDA & IBRD),TSA,71.0904539364477,73.8613386084937,76.62490024242,79.3799594227934
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,South Sudan,SSD,13.0864589618101,13.6458281034803,14.2167630894524,14.3201319980044
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Spain,ESP,99.9191055578582,99.9188670826466,99.9186101900368,99.9183686152338
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Sri Lanka,LKA,93.3463184770693,94.2083491070029,94.9480533011818,95.3491933910345
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,St. Kitts and Nevis,KNA,..,..,..,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,St. Lucia,LCA,83.3681101145383,83.3633139252982,83.3579905079804,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,St. Martin (French part),MAF,99.9900736670109,100,100,100
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,St. Vincent and the Grenadines,VCT,..,..,..,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Sub-Saharan Africa,SSF,34.577992369589,35.3701839662285,36.2532831113506,36.5867695481562
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Sub-Saharan Africa (excluding high income),SSA,37.4811360261895,38.3304382794884,39.2963079510754,39.7375699429347
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,34.577992369589,35.3701839662285,36.2532831113506,36.5867695481562
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Sudan,SDN,54.1197261681039,56.9352476681987,59.8058415120202,62.7305457858252
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Suriname,SUR,89.9542117560027,89.9622405684379,89.9723387364091,89.9842718946213
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Sweden,SWE,98.8147945547194,98.7911500544417,98.767447686991,98.7436812461122
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Switzerland,CHE,99.8998740977632,99.8998704339259,99.8998753786739,99.8998744202541
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Syrian Arab Republic,SYR,94.3003801258049,94.6418305675614,94.980328483975,95.3158526472943
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Tajikistan,TJK,95.9796685499025,95.98782600032,95.9951184722517,95.9857039731115
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Tanzania,TZA,31.1602899873696,32.6535108479798,34.1608687863697,35.6824982712263
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Thailand,THA,98.0344733663979,98.3663780543942,98.7010762721829,99.0385374392322
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Timor-Leste,TLS,63.1237035257288,65.5812259785817,68.0360936203576,70.4877207394957
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Togo,TGO,22.6992561746885,23.7836212231427,24.8925910881783,25.0297462105085
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Tonga,TON,93.5041088737025,93.6491554246251,93.7917923415777,93.9318098810781
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Trinidad and Tobago,TTO,94.2350621411755,94.2194207686008,94.204562265161,94.1907029265778
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Tunisia,TUN,95.4060813673203,96.2856817943005,97.1606271679566,97.9849156132874
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Turkiye,TUR,99.2307423449242,99.2429248259355,99.2548217497769,99.2664132586442
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Turkmenistan,TKM,99.3549516187618,99.7409287319658,99.7391494278379,99.7373196526799
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Turks and Caicos Islands,TCA,93.1389142647071,93.1426950995276,93.1462139429881,93.1495232967179
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Tuvalu,TUV,88.0017857400393,88.424780639943,88.8444072299231,89.2608901052421
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Uganda,UGA,22.4171466106688,22.789614286416,23.1603896161507,23.5293222340079
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Ukraine,UKR,97.3954990991366,97.4790947349818,97.5620782552435,97.6443648371652
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,United Arab Emirates,ARE,99.0960113749665,99.0936250142386,99.0913042673601,99.0890518596042
